"","id","state","date","tavg","tmax","tmin","prcp"
"42139","US1TNRD0037","TN",2020-08-06,NA,NA,NA,NA
"42140","US1TNRD0037","TN",2020-08-07,NA,NA,NA,NA
"42141","US1TNRD0037","TN",2020-08-08,NA,NA,NA,NA
"42142","US1TNRD0037","TN",2020-08-09,NA,NA,NA,NA
"42143","US1TNRD0037","TN",2020-08-10,NA,NA,NA,NA
"42144","US1TNRD0037","TN",2020-08-11,NA,NA,NA,79
"42145","US1TNRD0037","TN",2020-08-12,NA,NA,NA,NA
"42146","US1TNRD0037","TN",2020-08-13,NA,NA,NA,305
"42147","US1TNRD0037","TN",2020-08-14,NA,NA,NA,76
"42148","US1TNRD0037","TN",2020-08-15,NA,NA,NA,312
"42149","US1TNRD0037","TN",2020-08-16,NA,NA,NA,NA
"42150","US1TNRD0037","TN",2020-08-17,NA,NA,NA,NA
"42151","US1TNRD0037","TN",2020-08-18,NA,NA,NA,NA
"42152","US1TNRD0037","TN",2020-08-19,NA,NA,NA,NA
"42153","US1TNRD0037","TN",2020-08-20,NA,NA,NA,NA
"42154","US1TNRD0037","TN",2020-08-21,NA,NA,NA,122
"42155","US1TNRD0037","TN",2020-08-22,NA,NA,NA,NA
"42156","US1TNRD0037","TN",2020-08-23,NA,NA,NA,71
"42157","US1TNRD0037","TN",2020-08-24,NA,NA,NA,NA
"42158","US1TNRD0037","TN",2020-08-25,NA,NA,NA,NA
"42159","US1TNRD0037","TN",2020-08-26,NA,NA,NA,NA
"42160","US1TNRD0037","TN",2020-08-27,NA,NA,NA,NA
"42161","US1TNRD0037","TN",2020-08-28,NA,NA,NA,NA
"42162","US1TNRD0037","TN",2020-08-29,NA,NA,NA,305
"42163","US1TNRD0037","TN",2020-08-30,NA,NA,NA,94
"42164","US1TNRD0037","TN",2020-08-31,NA,NA,NA,NA
"42165","US1TNRD0037","TN",2020-09-01,NA,NA,NA,99
"42166","US1TNRD0037","TN",2020-09-02,NA,NA,NA,249
"42167","US1TNRD0037","TN",2020-09-03,NA,NA,NA,NA
"42168","US1TNRD0037","TN",2020-09-04,NA,NA,NA,NA
"42169","US1TNRD0037","TN",2020-09-05,NA,NA,NA,NA
"42170","US1TNRD0037","TN",2020-09-06,NA,NA,NA,NA
"42171","US1TNRD0037","TN",2020-09-07,NA,NA,NA,NA
"42172","US1TNRD0037","TN",2020-09-08,NA,NA,NA,NA
"42173","US1TNRD0037","TN",2020-09-09,NA,NA,NA,NA
"42174","US1TNRD0037","TN",2020-09-10,NA,NA,NA,NA
"42175","US1TNRD0037","TN",2020-09-11,NA,NA,NA,NA
"42176","US1TNRD0037","TN",2020-09-12,NA,NA,NA,NA
"42177","US1TNRD0037","TN",2020-09-13,NA,NA,NA,NA
"42178","US1TNRD0037","TN",2020-09-14,NA,NA,NA,559
"42179","US1TNRD0037","TN",2020-09-15,NA,NA,NA,NA
"42180","US1TNRD0037","TN",2020-09-16,NA,NA,NA,NA
"42181","US1TNRD0037","TN",2020-09-17,NA,NA,NA,NA
"42182","US1TNRD0037","TN",2020-09-18,NA,NA,NA,NA
"42183","US1TNRD0037","TN",2020-09-19,NA,NA,NA,0
"42184","US1TNRD0037","TN",2020-09-20,NA,NA,NA,NA
"42185","US1TNRD0037","TN",2020-09-21,NA,NA,NA,NA
"42186","US1TNRD0037","TN",2020-09-22,NA,NA,NA,NA
"42187","US1TNRD0037","TN",2020-09-23,NA,NA,NA,NA
"42188","US1TNRD0037","TN",2020-09-24,NA,NA,NA,NA
"42189","US1TNRD0037","TN",2020-09-25,NA,NA,NA,NA
"42190","US1TNRD0037","TN",2020-09-26,NA,NA,NA,NA
"42191","US1TNRD0037","TN",2020-09-27,NA,NA,NA,NA
"42192","US1TNRD0037","TN",2020-09-28,NA,NA,NA,NA
"42193","US1TNRD0037","TN",2020-09-29,NA,NA,NA,NA
"42194","US1TNRD0037","TN",2020-09-30,NA,NA,NA,53
"42195","US1TNRD0037","TN",2020-10-01,NA,NA,NA,NA
"42196","US1TNRD0037","TN",2020-10-02,NA,NA,NA,NA
"42197","US1TNRD0037","TN",2020-10-03,NA,NA,NA,NA
"42198","US1TNRD0037","TN",2020-10-04,NA,NA,NA,NA
"42199","US1TNRD0037","TN",2020-10-05,NA,NA,NA,NA
"42200","US1TNRD0037","TN",2020-10-06,NA,NA,NA,NA
"42201","US1TNRD0037","TN",2020-10-07,NA,NA,NA,NA
"42202","US1TNRD0037","TN",2020-10-08,NA,NA,NA,NA
"42203","US1TNRD0037","TN",2020-10-09,NA,NA,NA,NA
"42204","US1TNRD0037","TN",2020-10-10,NA,NA,NA,64
"42205","US1TNRD0037","TN",2020-10-11,NA,NA,NA,361
"42206","US1TNRD0037","TN",2020-10-12,NA,NA,NA,NA
"42207","US1TNRD0037","TN",2020-10-13,NA,NA,NA,NA
"42208","US1TNRD0037","TN",2020-10-14,NA,NA,NA,NA
"42209","US1TNRD0037","TN",2020-10-15,NA,NA,NA,NA
"42210","US1TNRD0037","TN",2020-10-16,NA,NA,NA,36
"42211","US1TNRD0037","TN",2020-10-17,NA,NA,NA,0
"42212","US1TNRD0037","TN",2020-10-18,NA,NA,NA,NA
"42213","US1TNRD0037","TN",2020-10-19,NA,NA,NA,NA
"42214","US1TNRD0037","TN",2020-10-20,NA,NA,NA,NA
"42215","US1TNRD0037","TN",2020-10-21,NA,NA,NA,NA
"42216","US1TNRD0037","TN",2020-10-22,NA,NA,NA,NA
"42217","US1TNRD0037","TN",2020-10-23,NA,NA,NA,NA
"42218","US1TNRD0037","TN",2020-10-24,NA,NA,NA,NA
"42219","US1TNRD0037","TN",2020-10-25,NA,NA,NA,NA
"42220","US1TNRD0037","TN",2020-10-26,NA,NA,NA,NA
"42221","US1TNRD0037","TN",2020-10-27,NA,NA,NA,NA
"42222","US1TNRD0037","TN",2020-10-28,NA,NA,NA,NA
"42223","US1TNRD0037","TN",2020-10-29,NA,NA,NA,NA
"42224","US1TNRD0037","TN",2020-10-30,NA,NA,NA,NA
"42225","US1TNRD0037","TN",2020-10-31,NA,NA,NA,NA
"42226","USW00003847","TN",2020-01-01,23,72,-27,0
"42227","USW00003847","TN",2020-01-02,58,89,39,437
"42228","USW00003847","TN",2020-01-03,99,128,89,185
"42229","USW00003847","TN",2020-01-04,67,111,0,64
"42230","USW00003847","TN",2020-01-05,21,89,-16,0
"42231","USW00003847","TN",2020-01-06,46,117,-27,0
"42232","USW00003847","TN",2020-01-07,61,83,6,64
"42233","USW00003847","TN",2020-01-08,44,117,0,0
"42234","USW00003847","TN",2020-01-09,64,128,0,0
"42235","USW00003847","TN",2020-01-10,128,156,111,15
"42236","USW00003847","TN",2020-01-11,160,183,83,371
"42237","USW00003847","TN",2020-01-12,95,128,61,0
"42238","USW00003847","TN",2020-01-13,102,167,61,0
"42239","USW00003847","TN",2020-01-14,143,156,139,249
"42240","USW00003847","TN",2020-01-15,146,167,106,23
"42241","USW00003847","TN",2020-01-16,99,106,-5,3
"42242","USW00003847","TN",2020-01-17,13,56,-16,0
"42243","USW00003847","TN",2020-01-18,57,100,44,170
"42244","USW00003847","TN",2020-01-19,9,50,-77,0
"42245","USW00003847","TN",2020-01-20,-76,-66,-88,0
"42246","USW00003847","TN",2020-01-21,-56,-5,-77,0
"42247","USW00003847","TN",2020-01-22,-22,72,-88,0
"42248","USW00003847","TN",2020-01-23,33,83,-5,46
"42249","USW00003847","TN",2020-01-24,65,100,17,112
"42250","USW00003847","TN",2020-01-25,13,17,-5,10
"42251","USW00003847","TN",2020-01-26,14,56,-16,0
"42252","USW00003847","TN",2020-01-27,54,94,-5,41
"42253","USW00003847","TN",2020-01-28,21,89,-16,0
"42254","USW00003847","TN",2020-01-29,32,83,0,0
"42255","USW00003847","TN",2020-01-30,51,106,17,0
"42256","USW00003847","TN",2020-01-31,72,106,33,0
"42257","USW00003847","TN",2020-02-01,44,67,11,10
"42258","USW00003847","TN",2020-02-02,66,161,6,0
"42259","USW00003847","TN",2020-02-03,119,189,67,0
"42260","USW00003847","TN",2020-02-04,132,150,106,104
"42261","USW00003847","TN",2020-02-05,138,161,122,752
"42262","USW00003847","TN",2020-02-06,114,150,11,460
"42263","USW00003847","TN",2020-02-07,-15,11,-43,5
"42264","USW00003847","TN",2020-02-08,-8,56,-43,0
"42265","USW00003847","TN",2020-02-09,17,100,-38,0
"42266","USW00003847","TN",2020-02-10,78,106,61,366
"42267","USW00003847","TN",2020-02-11,96,117,28,175
"42268","USW00003847","TN",2020-02-12,57,161,28,274
"42269","USW00003847","TN",2020-02-13,94,150,-21,76
"42270","USW00003847","TN",2020-02-14,-26,11,-71,0
"42271","USW00003847","TN",2020-02-15,-16,78,-93,0
"42272","USW00003847","TN",2020-02-16,71,117,28,0
"42273","USW00003847","TN",2020-02-17,76,161,6,0
"42274","USW00003847","TN",2020-02-18,113,139,50,140
"42275","USW00003847","TN",2020-02-19,53,89,22,0
"42276","USW00003847","TN",2020-02-20,15,28,-38,48
"42277","USW00003847","TN",2020-02-21,-31,28,-88,0
"42278","USW00003847","TN",2020-02-22,3,106,-82,0
"42279","USW00003847","TN",2020-02-23,43,100,-10,0
"42280","USW00003847","TN",2020-02-24,52,89,33,183
"42281","USW00003847","TN",2020-02-25,98,144,39,13
"42282","USW00003847","TN",2020-02-26,45,61,-21,28
"42283","USW00003847","TN",2020-02-27,-13,33,-43,0
"42284","USW00003847","TN",2020-02-28,-4,22,-16,15
"42285","USW00003847","TN",2020-02-29,10,50,-38,0
"42286","USW00003847","TN",2020-03-01,46,161,-38,0
"42287","USW00003847","TN",2020-03-02,91,106,61,226
"42288","USW00003847","TN",2020-03-03,123,167,50,320
"42289","USW00003847","TN",2020-03-04,89,150,33,0
"42290","USW00003847","TN",2020-03-05,94,150,50,0
"42291","USW00003847","TN",2020-03-06,49,83,0,0
"42292","USW00003847","TN",2020-03-07,27,106,-32,0
"42293","USW00003847","TN",2020-03-08,70,156,-16,0
"42294","USW00003847","TN",2020-03-09,112,156,78,0
"42295","USW00003847","TN",2020-03-10,124,144,106,122
"42296","USW00003847","TN",2020-03-11,126,161,100,0
"42297","USW00003847","TN",2020-03-12,132,189,94,23
"42298","USW00003847","TN",2020-03-13,149,167,83,33
"42299","USW00003847","TN",2020-03-14,107,178,67,61
"42300","USW00003847","TN",2020-03-15,71,83,28,8
"42301","USW00003847","TN",2020-03-16,63,128,28,3
"42302","USW00003847","TN",2020-03-17,111,128,100,135
"42303","USW00003847","TN",2020-03-18,131,178,89,8
"42304","USW00003847","TN",2020-03-19,182,222,150,69
"42305","USW00003847","TN",2020-03-20,179,194,111,325
"42306","USW00003847","TN",2020-03-21,91,111,22,0
"42307","USW00003847","TN",2020-03-22,63,150,17,3
"42308","USW00003847","TN",2020-03-23,117,133,100,239
"42309","USW00003847","TN",2020-03-24,108,161,89,259
"42310","USW00003847","TN",2020-03-25,126,172,61,0
"42311","USW00003847","TN",2020-03-26,138,239,56,0
"42312","USW00003847","TN",2020-03-27,205,261,167,0
"42313","USW00003847","TN",2020-03-28,212,244,161,0
"42314","USW00003847","TN",2020-03-29,203,228,128,290
"42315","USW00003847","TN",2020-03-30,131,178,67,0
"42316","USW00003847","TN",2020-03-31,83,111,39,155
"42317","USW00003847","TN",2020-04-01,53,83,11,0
"42318","USW00003847","TN",2020-04-02,67,156,-10,0
"42319","USW00003847","TN",2020-04-03,117,211,17,0
"42320","USW00003847","TN",2020-04-04,160,222,106,0
"42321","USW00003847","TN",2020-04-05,166,239,89,0
"42322","USW00003847","TN",2020-04-06,169,244,78,0
"42323","USW00003847","TN",2020-04-07,179,233,122,0
"42324","USW00003847","TN",2020-04-08,182,239,133,142
"42325","USW00003847","TN",2020-04-09,149,156,78,13
"42326","USW00003847","TN",2020-04-10,71,106,6,0
"42327","USW00003847","TN",2020-04-11,76,178,-16,0
"42328","USW00003847","TN",2020-04-12,121,161,89,1059
"42329","USW00003847","TN",2020-04-13,120,156,17,23
"42330","USW00003847","TN",2020-04-14,48,94,-5,0
"42331","USW00003847","TN",2020-04-15,41,117,-10,0
"42332","USW00003847","TN",2020-04-16,67,150,6,0
"42333","USW00003847","TN",2020-04-17,122,211,28,23
"42334","USW00003847","TN",2020-04-18,96,133,22,48
"42335","USW00003847","TN",2020-04-19,92,183,11,89
"42336","USW00003847","TN",2020-04-20,118,178,67,56
"42337","USW00003847","TN",2020-04-21,133,183,72,8
"42338","USW00003847","TN",2020-04-22,110,183,17,28
"42339","USW00003847","TN",2020-04-23,121,161,94,279
"42340","USW00003847","TN",2020-04-24,138,178,83,20
"42341","USW00003847","TN",2020-04-25,118,183,72,114
"42342","USW00003847","TN",2020-04-26,84,94,50,33
"42343","USW00003847","TN",2020-04-27,89,178,11,0
"42344","USW00003847","TN",2020-04-28,137,228,72,20
"42345","USW00003847","TN",2020-04-29,157,183,89,246
"42346","USW00003847","TN",2020-04-30,101,133,78,0
"42347","USW00003847","TN",2020-05-01,126,206,50,0
"42348","USW00003847","TN",2020-05-02,161,256,67,0
"42349","USW00003847","TN",2020-05-03,201,267,139,81
"42350","USW00003847","TN",2020-05-04,179,239,128,99
"42351","USW00003847","TN",2020-05-05,176,233,78,0
"42352","USW00003847","TN",2020-05-06,91,122,39,3
"42353","USW00003847","TN",2020-05-07,89,161,22,0
"42354","USW00003847","TN",2020-05-08,94,106,39,94
"42355","USW00003847","TN",2020-05-09,65,133,-16,0
"42356","USW00003847","TN",2020-05-10,91,178,0,0
"42357","USW00003847","TN",2020-05-11,92,139,17,0
"42358","USW00003847","TN",2020-05-12,84,144,28,10
"42359","USW00003847","TN",2020-05-13,124,178,94,3
"42360","USW00003847","TN",2020-05-14,177,244,122,0
"42361","USW00003847","TN",2020-05-15,200,244,167,0
"42362","USW00003847","TN",2020-05-16,211,267,144,0
"42363","USW00003847","TN",2020-05-17,200,261,144,0
"42364","USW00003847","TN",2020-05-18,204,250,139,457
"42365","USW00003847","TN",2020-05-19,155,200,128,485
"42366","USW00003847","TN",2020-05-20,144,183,117,74
"42367","USW00003847","TN",2020-05-21,147,194,111,28
"42368","USW00003847","TN",2020-05-22,170,211,144,196
"42369","USW00003847","TN",2020-05-23,200,267,150,13
"42370","USW00003847","TN",2020-05-24,214,272,172,0
"42371","USW00003847","TN",2020-05-25,214,278,161,0
"42372","USW00003847","TN",2020-05-26,203,250,178,13
"42373","USW00003847","TN",2020-05-27,202,222,156,259
"42374","USW00003847","TN",2020-05-28,191,244,144,13
"42375","USW00003847","TN",2020-05-29,202,250,161,3
"42376","USW00003847","TN",2020-05-30,193,244,133,0
"42377","USW00003847","TN",2020-05-31,179,228,122,0
"42378","USW00003847","TN",2020-06-01,172,261,83,0
"42379","USW00003847","TN",2020-06-02,209,278,156,0
"42380","USW00003847","TN",2020-06-03,221,283,161,0
"42381","USW00003847","TN",2020-06-04,222,267,183,257
"42382","USW00003847","TN",2020-06-05,218,272,172,64
"42383","USW00003847","TN",2020-06-06,223,300,156,0
"42384","USW00003847","TN",2020-06-07,241,306,172,0
"42385","USW00003847","TN",2020-06-08,232,283,172,0
"42386","USW00003847","TN",2020-06-09,243,267,222,0
"42387","USW00003847","TN",2020-06-10,243,283,167,13
"42388","USW00003847","TN",2020-06-11,199,250,133,0
"42389","USW00003847","TN",2020-06-12,191,261,111,0
"42390","USW00003847","TN",2020-06-13,196,272,106,0
"42391","USW00003847","TN",2020-06-14,183,256,117,0
"42392","USW00003847","TN",2020-06-15,166,233,100,0
"42393","USW00003847","TN",2020-06-16,166,233,111,0
"42394","USW00003847","TN",2020-06-17,161,206,100,0
"42395","USW00003847","TN",2020-06-18,189,244,139,0
"42396","USW00003847","TN",2020-06-19,197,250,156,33
"42397","USW00003847","TN",2020-06-20,217,294,144,0
"42398","USW00003847","TN",2020-06-21,212,278,167,358
"42399","USW00003847","TN",2020-06-22,211,267,178,239
"42400","USW00003847","TN",2020-06-23,216,267,167,56
"42401","USW00003847","TN",2020-06-24,204,250,156,0
"42402","USW00003847","TN",2020-06-25,220,267,161,8
"42403","USW00003847","TN",2020-06-26,210,267,156,0
"42404","USW00003847","TN",2020-06-27,214,256,194,3
"42405","USW00003847","TN",2020-06-28,223,261,183,196
"42406","USW00003847","TN",2020-06-29,227,294,183,0
"42407","USW00003847","TN",2020-06-30,209,244,183,33
"42408","USW00003847","TN",2020-07-01,213,256,178,0
"42409","USW00003847","TN",2020-07-02,229,294,178,0
"42410","USW00003847","TN",2020-07-03,238,306,167,0
"42411","USW00003847","TN",2020-07-04,242,317,172,0
"42412","USW00003847","TN",2020-07-05,235,283,200,23
"42413","USW00003847","TN",2020-07-06,242,294,194,8
"42414","USW00003847","TN",2020-07-07,234,289,200,86
"42415","USW00003847","TN",2020-07-08,231,283,183,417
"42416","USW00003847","TN",2020-07-09,236,300,183,0
"42417","USW00003847","TN",2020-07-10,249,300,194,3
"42418","USW00003847","TN",2020-07-11,232,283,172,0
"42419","USW00003847","TN",2020-07-12,208,267,167,76
"42420","USW00003847","TN",2020-07-13,228,289,167,0
"42421","USW00003847","TN",2020-07-14,232,306,161,0
"42422","USW00003847","TN",2020-07-15,239,306,167,0
"42423","USW00003847","TN",2020-07-16,253,311,189,0
"42424","USW00003847","TN",2020-07-17,256,317,200,0
"42425","USW00003847","TN",2020-07-18,257,317,200,0
"42426","USW00003847","TN",2020-07-19,256,311,200,0
"42427","USW00003847","TN",2020-07-20,258,322,200,8
"42428","USW00003847","TN",2020-07-21,247,322,194,0
"42429","USW00003847","TN",2020-07-22,241,289,200,8
"42430","USW00003847","TN",2020-07-23,235,283,200,277
"42431","USW00003847","TN",2020-07-24,232,283,189,56
"42432","USW00003847","TN",2020-07-25,223,278,183,8
"42433","USW00003847","TN",2020-07-26,226,289,183,102
"42434","USW00003847","TN",2020-07-27,234,300,194,0
"42435","USW00003847","TN",2020-07-28,234,289,200,269
"42436","USW00003847","TN",2020-07-29,239,289,200,30
"42437","USW00003847","TN",2020-07-30,232,278,206,36
"42438","USW00003847","TN",2020-07-31,238,300,206,559
"42439","USW00003847","TN",2020-08-01,233,272,200,0
"42440","USW00003847","TN",2020-08-02,214,250,167,0
"42441","USW00003847","TN",2020-08-03,211,283,156,0
"42442","USW00003847","TN",2020-08-04,219,272,161,0
"42443","USW00003847","TN",2020-08-05,214,272,167,0
"42444","USW00003847","TN",2020-08-06,219,267,183,0
"42445","USW00003847","TN",2020-08-07,229,283,178,0
"42446","USW00003847","TN",2020-08-08,226,294,156,0
"42447","USW00003847","TN",2020-08-09,233,306,167,0
"42448","USW00003847","TN",2020-08-10,223,278,189,208
"42449","USW00003847","TN",2020-08-11,231,294,189,25
"42450","USW00003847","TN",2020-08-12,237,306,189,69
"42451","USW00003847","TN",2020-08-13,221,289,183,236
"42452","USW00003847","TN",2020-08-14,218,261,194,30
"42453","USW00003847","TN",2020-08-15,231,278,194,28
"42454","USW00003847","TN",2020-08-16,231,283,178,0
"42455","USW00003847","TN",2020-08-17,227,272,172,0
"42456","USW00003847","TN",2020-08-18,214,283,144,0
"42457","USW00003847","TN",2020-08-19,206,244,178,0
"42458","USW00003847","TN",2020-08-20,213,267,172,0
"42459","USW00003847","TN",2020-08-21,202,228,183,203
"42460","USW00003847","TN",2020-08-22,205,261,183,3
"42461","USW00003847","TN",2020-08-23,211,267,178,13
"42462","USW00003847","TN",2020-08-24,223,272,189,0
"42463","USW00003847","TN",2020-08-25,228,272,189,25
"42464","USW00003847","TN",2020-08-26,224,294,172,0
"42465","USW00003847","TN",2020-08-27,237,278,206,0
"42466","USW00003847","TN",2020-08-28,236,261,206,269
"42467","USW00003847","TN",2020-08-29,228,278,189,124
"42468","USW00003847","TN",2020-08-30,219,278,189,38
"42469","USW00003847","TN",2020-08-31,224,278,194,0
"42470","USW00003847","TN",2020-09-01,224,278,189,91
"42471","USW00003847","TN",2020-09-02,239,289,217,0
"42472","USW00003847","TN",2020-09-03,234,267,206,147
"42473","USW00003847","TN",2020-09-04,229,283,150,33
"42474","USW00003847","TN",2020-09-05,189,261,133,0
"42475","USW00003847","TN",2020-09-06,186,267,117,0
"42476","USW00003847","TN",2020-09-07,194,267,128,0
"42477","USW00003847","TN",2020-09-08,204,272,139,0
"42478","USW00003847","TN",2020-09-09,214,283,156,0
"42479","USW00003847","TN",2020-09-10,221,289,167,0
"42480","USW00003847","TN",2020-09-11,231,300,183,0
"42481","USW00003847","TN",2020-09-12,235,283,200,157
"42482","USW00003847","TN",2020-09-13,224,261,200,0
"42483","USW00003847","TN",2020-09-14,218,261,167,0
"42484","USW00003847","TN",2020-09-15,204,267,150,0
"42485","USW00003847","TN",2020-09-16,206,250,161,0
"42486","USW00003847","TN",2020-09-17,213,256,172,0
"42487","USW00003847","TN",2020-09-18,178,194,117,0
"42488","USW00003847","TN",2020-09-19,146,211,100,0
"42489","USW00003847","TN",2020-09-20,156,217,106,0
"42490","USW00003847","TN",2020-09-21,142,206,83,0
"42491","USW00003847","TN",2020-09-22,122,194,56,0
"42492","USW00003847","TN",2020-09-23,148,194,117,15
"42493","USW00003847","TN",2020-09-24,139,156,122,191
"42494","USW00003847","TN",2020-09-25,169,206,156,79
"42495","USW00003847","TN",2020-09-26,187,239,150,0
"42496","USW00003847","TN",2020-09-27,185,233,139,0
"42497","USW00003847","TN",2020-09-28,190,244,111,51
"42498","USW00003847","TN",2020-09-29,124,156,72,0
"42499","USW00003847","TN",2020-09-30,121,206,61,0
"42500","USW00003847","TN",2020-10-01,141,194,78,0
"42501","USW00003847","TN",2020-10-02,102,156,33,0
"42502","USW00003847","TN",2020-10-03,96,183,22,0
"42503","USW00003847","TN",2020-10-04,133,194,100,0
"42504","USW00003847","TN",2020-10-05,125,200,78,0
"42505","USW00003847","TN",2020-10-06,137,228,61,0
"42506","USW00003847","TN",2020-10-07,159,239,94,0
"42507","USW00003847","TN",2020-10-08,164,256,94,0
"42508","USW00003847","TN",2020-10-09,182,211,156,10
"42509","USW00003847","TN",2020-10-10,170,183,150,325
"42510","USW00003847","TN",2020-10-11,185,211,172,117
"42511","USW00003847","TN",2020-10-12,194,233,139,33
"42512","USW00003847","TN",2020-10-13,149,206,67,0
"42513","USW00003847","TN",2020-10-14,133,239,56,0
"42514","USW00003847","TN",2020-10-15,184,239,100,5
"42515","USW00003847","TN",2020-10-16,110,139,6,5
"42516","USW00003847","TN",2020-10-17,66,156,-11,0
"42517","USW00003847","TN",2020-10-18,112,183,56,0
"42518","USW00003847","TN",2020-10-19,161,217,128,0
"42519","USW00003847","TN",2020-10-20,171,228,117,0
"42520","USW00003847","TN",2020-10-21,167,244,106,0
"42521","USW00003847","TN",2020-10-22,182,250,122,0
"42522","USW00003847","TN",2020-10-23,187,244,150,137
"42523","USW00003847","TN",2020-10-24,154,161,117,124
"42524","USW00003847","TN",2020-10-25,146,211,117,0
"42525","USW00003847","TN",2020-10-26,159,194,117,3
"42526","USW00003847","TN",2020-10-27,151,233,106,0
"42527","USW00003847","TN",2020-10-28,184,206,178,597
"42528","USW00003847","TN",2020-10-29,197,228,78,224
"42529","USW00003847","TN",2020-10-30,78,100,28,0
"42530","USW00003847","TN",2020-10-31,74,156,11,0
"42531","US1TXWM0109","TX",2020-01-01,NA,NA,NA,NA
"42532","US1TXWM0109","TX",2020-01-02,NA,NA,NA,NA
"42533","US1TXWM0109","TX",2020-01-03,NA,NA,NA,NA
"42534","US1TXWM0109","TX",2020-01-04,NA,NA,NA,NA
"42535","US1TXWM0109","TX",2020-01-05,NA,NA,NA,NA
"42536","US1TXWM0109","TX",2020-01-06,NA,NA,NA,NA
"42537","US1TXWM0109","TX",2020-01-07,NA,NA,NA,NA
"42538","US1TXWM0109","TX",2020-01-08,NA,NA,NA,NA
"42539","US1TXWM0109","TX",2020-01-09,NA,NA,NA,NA
"42540","US1TXWM0109","TX",2020-01-10,NA,NA,NA,NA
"42541","US1TXWM0109","TX",2020-01-11,NA,NA,NA,312
"42542","US1TXWM0109","TX",2020-01-12,NA,NA,NA,NA
"42543","US1TXWM0109","TX",2020-01-13,NA,NA,NA,NA
"42544","US1TXWM0109","TX",2020-01-14,NA,NA,NA,NA
"42545","US1TXWM0109","TX",2020-01-15,NA,NA,NA,NA
"42546","US1TXWM0109","TX",2020-01-16,NA,NA,NA,NA
"42547","US1TXWM0109","TX",2020-01-17,NA,NA,NA,56
"42548","US1TXWM0109","TX",2020-01-18,NA,NA,NA,NA
"42549","US1TXWM0109","TX",2020-01-19,NA,NA,NA,NA
"42550","US1TXWM0109","TX",2020-01-20,NA,NA,NA,NA
"42551","US1TXWM0109","TX",2020-01-21,NA,NA,NA,NA
"42552","US1TXWM0109","TX",2020-01-22,NA,NA,NA,109
"42553","US1TXWM0109","TX",2020-01-23,NA,NA,NA,NA
"42554","US1TXWM0109","TX",2020-01-24,NA,NA,NA,NA
"42555","US1TXWM0109","TX",2020-01-25,NA,NA,NA,NA
"42556","US1TXWM0109","TX",2020-01-26,NA,NA,NA,NA
"42557","US1TXWM0109","TX",2020-01-27,NA,NA,NA,NA
"42558","US1TXWM0109","TX",2020-01-28,NA,NA,NA,NA
"42559","US1TXWM0109","TX",2020-01-29,NA,NA,NA,NA
"42560","US1TXWM0109","TX",2020-01-30,NA,NA,NA,NA
"42561","US1TXWM0109","TX",2020-01-31,NA,NA,NA,NA
"42562","US1TXKN0023","TX",2020-01-01,NA,NA,NA,NA
"42563","US1TXKN0023","TX",2020-01-02,NA,NA,NA,NA
"42564","US1TXKN0023","TX",2020-01-03,NA,NA,NA,NA
"42565","US1TXKN0023","TX",2020-01-04,NA,NA,NA,NA
"42566","US1TXKN0023","TX",2020-01-05,NA,NA,NA,NA
"42567","US1TXKN0023","TX",2020-01-06,NA,NA,NA,NA
"42568","US1TXKN0023","TX",2020-01-07,NA,NA,NA,NA
"42569","US1TXKN0023","TX",2020-01-08,NA,NA,NA,NA
"42570","US1TXKN0023","TX",2020-01-09,NA,NA,NA,NA
"42571","US1TXKN0023","TX",2020-01-10,NA,NA,NA,NA
"42572","US1TXKN0023","TX",2020-01-11,NA,NA,NA,173
"42573","US1TXKN0023","TX",2020-01-12,NA,NA,NA,NA
"42574","US1TXKN0023","TX",2020-01-13,NA,NA,NA,NA
"42575","US1TXKN0023","TX",2020-01-14,NA,NA,NA,NA
"42576","US1TXKN0023","TX",2020-01-15,NA,NA,NA,NA
"42577","US1TXKN0023","TX",2020-01-16,NA,NA,NA,NA
"42578","US1TXKN0023","TX",2020-01-17,NA,NA,NA,152
"42579","US1TXKN0023","TX",2020-01-18,NA,NA,NA,25
"42580","US1TXKN0023","TX",2020-01-19,NA,NA,NA,NA
"42581","US1TXKN0023","TX",2020-01-20,NA,NA,NA,NA
"42582","US1TXKN0023","TX",2020-01-21,NA,NA,NA,NA
"42583","US1TXKN0023","TX",2020-01-22,NA,NA,NA,119
"42584","US1TXKN0023","TX",2020-01-23,NA,NA,NA,43
"42585","US1TXKN0023","TX",2020-01-24,NA,NA,NA,NA
"42586","US1TXKN0023","TX",2020-01-25,NA,NA,NA,NA
"42587","US1TXKN0023","TX",2020-01-26,NA,NA,NA,13
"42588","US1TXKN0023","TX",2020-01-27,NA,NA,NA,NA
"42589","US1TXKN0023","TX",2020-01-28,NA,NA,NA,112
"42590","US1TXKN0023","TX",2020-01-29,NA,NA,NA,NA
"42591","US1TXKN0023","TX",2020-01-30,NA,NA,NA,NA
"42592","US1TXKN0023","TX",2020-01-31,NA,NA,NA,NA
"42593","US1TXKN0023","TX",2020-02-01,NA,NA,NA,NA
"42594","US1TXKN0023","TX",2020-02-02,NA,NA,NA,NA
"42595","US1TXKN0023","TX",2020-02-03,NA,NA,NA,NA
"42596","US1TXKN0023","TX",2020-02-04,NA,NA,NA,NA
"42597","US1TXKN0023","TX",2020-02-05,NA,NA,NA,NA
